G:\car\IMG\center_2020_01_19_19_15_34_580.jpg, G:\car\IMG\left_2020_01_19_19_15_34_580.jpg, G:\car\IMG\right_2020_01_19_19_15_34_580.jpg, 0, 1, 0, 30.19164
G:\car\IMG\center_2020_01_19_19_15_34_681.jpg, G:\car\IMG\left_2020_01_19_19_15_34_681.jpg, G:\car\IMG\right_2020_01_19_19_15_34_681.jpg, -0.2920212, 1, 0, 30.17017
G:\car\IMG\center_2020_01_19_19_15_34_784.jpg, G:\car\IMG\left_2020_01_19_19_15_34_784.jpg, G:\car\IMG\right_2020_01_19_19_15_34_784.jpg, -0.02539475, 1, 0, 30.19092
G:\car\IMG\center_2020_01_19_19_15_34_883.jpg, G:\car\IMG\left_2020_01_19_19_15_34_883.jpg, G:\car\IMG\right_2020_01_19_19_15_34_883.jpg, 0, 1, 0, 30.19081
G:\car\IMG\center_2020_01_19_19_15_34_984.jpg, G:\car\IMG\left_2020_01_19_19_15_34_984.jpg, G:\car\IMG\right_2020_01_19_19_15_34_984.jpg, -0.0229194, 1, 0, 30.19089
G:\car\IMG\center_2020_01_19_19_15_35_087.jpg, G:\car\IMG\left_2020_01_19_19_15_35_087.jpg, G:\car\IMG\right_2020_01_19_19_15_35_087.jpg, -0.3212556, 1, 0, 30.16718
G:\car\IMG\center_2020_01_19_19_15_35_187.jpg, G:\car\IMG\left_2020_01_19_19_15_35_187.jpg, G:\car\IMG\right_2020_01_19_19_15_35_187.jpg, -0.06281424, 1, 0, 30.19153
G:\car\IMG\center_2020_01_19_19_15_35_289.jpg, G:\car\IMG\left_2020_01_19_19_15_35_289.jpg, G:\car\IMG\right_2020_01_19_19_15_35_289.jpg, 0, 1, 0, 30.19019
G:\car\IMG\center_2020_01_19_19_15_35_391.jpg, G:\car\IMG\left_2020_01_19_19_15_35_391.jpg, G:\car\IMG\right_2020_01_19_19_15_35_391.jpg, -0.1093002, 1, 0, 30.1887
G:\car\IMG\center_2020_01_19_19_15_35_492.jpg, G:\car\IMG\left_2020_01_19_19_15_35_492.jpg, G:\car\IMG\right_2020_01_19_19_15_35_492.jpg, -0.2785797, 1, 0, 30.17588
G:\car\IMG\center_2020_01_19_19_15_35_593.jpg, G:\car\IMG\left_2020_01_19_19_15_35_593.jpg, G:\car\IMG\right_2020_01_19_19_15_35_593.jpg, 0, 1, 0, 30.19002
G:\car\IMG\center_2020_01_19_19_15_35_694.jpg, G:\car\IMG\left_2020_01_19_19_15_35_694.jpg, G:\car\IMG\right_2020_01_19_19_15_35_694.jpg, -0.1268718, 1, 0, 30.18888
G:\car\IMG\center_2020_01_19_19_15_35_795.jpg, G:\car\IMG\left_2020_01_19_19_15_35_795.jpg, G:\car\IMG\right_2020_01_19_19_15_35_795.jpg, -0.09395309, 1, 0, 30.19179
G:\car\IMG\center_2020_01_19_19_15_35_898.jpg, G:\car\IMG\left_2020_01_19_19_15_35_898.jpg, G:\car\IMG\right_2020_01_19_19_15_35_898.jpg, 0, 1, 0, 30.18978
G:\car\IMG\center_2020_01_19_19_15_36_000.jpg, G:\car\IMG\left_2020_01_19_19_15_36_000.jpg, G:\car\IMG\right_2020_01_19_19_15_36_000.jpg, -0.2901615, 1, 0, 30.17258
G:\car\IMG\center_2020_01_19_19_15_36_102.jpg, G:\car\IMG\left_2020_01_19_19_15_36_102.jpg, G:\car\IMG\right_2020_01_19_19_15_36_102.jpg, -0.02523899, 1, 0, 30.19035
G:\car\IMG\center_2020_01_19_19_15_36_202.jpg, G:\car\IMG\left_2020_01_19_19_15_36_202.jpg, G:\car\IMG\right_2020_01_19_19_15_36_202.jpg, 0, 1, 0, 30.19004
G:\car\IMG\center_2020_01_19_19_15_36_303.jpg, G:\car\IMG\left_2020_01_19_19_15_36_303.jpg, G:\car\IMG\right_2020_01_19_19_15_36_303.jpg, -0.1531788, 1, 0, 30.18568
G:\car\IMG\center_2020_01_19_19_15_36_405.jpg, G:\car\IMG\left_2020_01_19_19_15_36_405.jpg, G:\car\IMG\right_2020_01_19_19_15_36_405.jpg, -0.1752648, 1, 0, 30.18862
G:\car\IMG\center_2020_01_19_19_15_36_505.jpg, G:\car\IMG\left_2020_01_19_19_15_36_505.jpg, G:\car\IMG\right_2020_01_19_19_15_36_505.jpg, 0, 1, 0, 30.18934
G:\car\IMG\center_2020_01_19_19_15_36_606.jpg, G:\car\IMG\left_2020_01_19_19_15_36_606.jpg, G:\car\IMG\right_2020_01_19_19_15_36_606.jpg, -0.2966646, 1, 0, 30.17318
G:\car\IMG\center_2020_01_19_19_15_36_708.jpg, G:\car\IMG\left_2020_01_19_19_15_36_708.jpg, G:\car\IMG\right_2020_01_19_19_15_36_708.jpg, -0.06880593, 1, 0, 30.1913
G:\car\IMG\center_2020_01_19_19_15_36_810.jpg, G:\car\IMG\left_2020_01_19_19_15_36_810.jpg, G:\car\IMG\right_2020_01_19_19_15_36_810.jpg, 0, 1, 0, 30.18986
G:\car\IMG\center_2020_01_19_19_15_36_911.jpg, G:\car\IMG\left_2020_01_19_19_15_36_911.jpg, G:\car\IMG\right_2020_01_19_19_15_36_911.jpg, 0, 1, 0, 30.19028
G:\car\IMG\center_2020_01_19_19_15_37_011.jpg, G:\car\IMG\left_2020_01_19_19_15_37_011.jpg, G:\car\IMG\right_2020_01_19_19_15_37_011.jpg, 0, 1, 0, 30.19033
G:\car\IMG\center_2020_01_19_19_15_37_112.jpg, G:\car\IMG\left_2020_01_19_19_15_37_112.jpg, G:\car\IMG\right_2020_01_19_19_15_37_112.jpg, -0.2923485, 1, 0, 30.17016
G:\car\IMG\center_2020_01_19_19_15_37_214.jpg, G:\car\IMG\left_2020_01_19_19_15_37_214.jpg, G:\car\IMG\right_2020_01_19_19_15_37_214.jpg, -0.05992046, 1, 0, 30.19045
G:\car\IMG\center_2020_01_19_19_15_37_314.jpg, G:\car\IMG\left_2020_01_19_19_15_37_314.jpg, G:\car\IMG\right_2020_01_19_19_15_37_314.jpg, 0, 1, 0, 30.19002
G:\car\IMG\center_2020_01_19_19_15_37_416.jpg, G:\car\IMG\left_2020_01_19_19_15_37_416.jpg, G:\car\IMG\right_2020_01_19_19_15_37_416.jpg, 0, 1, 0, 30.18983
G:\car\IMG\center_2020_01_19_19_15_37_517.jpg, G:\car\IMG\left_2020_01_19_19_15_37_517.jpg, G:\car\IMG\right_2020_01_19_19_15_37_517.jpg, 0, 1, 0, 30.19027
G:\car\IMG\center_2020_01_19_19_15_37_618.jpg, G:\car\IMG\left_2020_01_19_19_15_37_618.jpg, G:\car\IMG\right_2020_01_19_19_15_37_618.jpg, -0.2160615, 1, 0, 30.17818
G:\car\IMG\center_2020_01_19_19_15_37_720.jpg, G:\car\IMG\left_2020_01_19_19_15_37_720.jpg, G:\car\IMG\right_2020_01_19_19_15_37_720.jpg, -0.1560952, 1, 0, 30.18949
G:\car\IMG\center_2020_01_19_19_15_37_820.jpg, G:\car\IMG\left_2020_01_19_19_15_37_820.jpg, G:\car\IMG\right_2020_01_19_19_15_37_820.jpg, 0, 1, 0, 30.18957
G:\car\IMG\center_2020_01_19_19_15_37_921.jpg, G:\car\IMG\left_2020_01_19_19_15_37_921.jpg, G:\car\IMG\right_2020_01_19_19_15_37_921.jpg, 0, 1, 0, 30.19021
G:\car\IMG\center_2020_01_19_19_15_38_024.jpg, G:\car\IMG\left_2020_01_19_19_15_38_024.jpg, G:\car\IMG\right_2020_01_19_19_15_38_024.jpg, -0.2134641, 1, 0, 30.18026
G:\car\IMG\center_2020_01_19_19_15_38_126.jpg, G:\car\IMG\left_2020_01_19_19_15_38_126.jpg, G:\car\IMG\right_2020_01_19_19_15_38_126.jpg, 0, 1, 0, 30.1912
G:\car\IMG\center_2020_01_19_19_15_38_227.jpg, G:\car\IMG\left_2020_01_19_19_15_38_227.jpg, G:\car\IMG\right_2020_01_19_19_15_38_227.jpg, 0, 1, 0, 30.1905
G:\car\IMG\center_2020_01_19_19_15_38_328.jpg, G:\car\IMG\left_2020_01_19_19_15_38_328.jpg, G:\car\IMG\right_2020_01_19_19_15_38_328.jpg, 0, 1, 0, 30.19176
G:\car\IMG\center_2020_01_19_19_15_38_429.jpg, G:\car\IMG\left_2020_01_19_19_15_38_429.jpg, G:\car\IMG\right_2020_01_19_19_15_38_429.jpg, 0, 1, 0, 30.19061
G:\car\IMG\center_2020_01_19_19_15_38_529.jpg, G:\car\IMG\left_2020_01_19_19_15_38_529.jpg, G:\car\IMG\right_2020_01_19_19_15_38_529.jpg, 0, 1, 0, 30.19035
G:\car\IMG\center_2020_01_19_19_15_38_629.jpg, G:\car\IMG\left_2020_01_19_19_15_38_629.jpg, G:\car\IMG\right_2020_01_19_19_15_38_629.jpg, 0, 1, 0, 30.19028
G:\car\IMG\center_2020_01_19_19_15_38_730.jpg, G:\car\IMG\left_2020_01_19_19_15_38_730.jpg, G:\car\IMG\right_2020_01_19_19_15_38_730.jpg, -0.2586864, 1, 0, 30.17337
G:\car\IMG\center_2020_01_19_19_15_38_831.jpg, G:\car\IMG\left_2020_01_19_19_15_38_831.jpg, G:\car\IMG\right_2020_01_19_19_15_38_831.jpg, -0.2177601, 1, 0, 30.18351
G:\car\IMG\center_2020_01_19_19_15_38_932.jpg, G:\car\IMG\left_2020_01_19_19_15_38_932.jpg, G:\car\IMG\right_2020_01_19_19_15_38_932.jpg, 0, 1, 0, 30.18884
G:\car\IMG\center_2020_01_19_19_15_39_033.jpg, G:\car\IMG\left_2020_01_19_19_15_39_033.jpg, G:\car\IMG\right_2020_01_19_19_15_39_033.jpg, 0, 1, 0, 30.18999
G:\car\IMG\center_2020_01_19_19_15_39_134.jpg, G:\car\IMG\left_2020_01_19_19_15_39_134.jpg, G:\car\IMG\right_2020_01_19_19_15_39_134.jpg, 0, 1, 0, 30.18899
G:\car\IMG\center_2020_01_19_19_15_39_237.jpg, G:\car\IMG\left_2020_01_19_19_15_39_237.jpg, G:\car\IMG\right_2020_01_19_19_15_39_237.jpg, 0, 1, 0, 30.19054
G:\car\IMG\center_2020_01_19_19_15_39_337.jpg, G:\car\IMG\left_2020_01_19_19_15_39_337.jpg, G:\car\IMG\right_2020_01_19_19_15_39_337.jpg, 0, 1, 0, 30.18827
G:\car\IMG\center_2020_01_19_19_15_39_439.jpg, G:\car\IMG\left_2020_01_19_19_15_39_439.jpg, G:\car\IMG\right_2020_01_19_19_15_39_439.jpg, -0.1157697, 1, 0, 30.18682
G:\car\IMG\center_2020_01_19_19_15_39_542.jpg, G:\car\IMG\left_2020_01_19_19_15_39_542.jpg, G:\car\IMG\right_2020_01_19_19_15_39_542.jpg, -0.0424857, 1, 0, 30.1907
G:\car\IMG\center_2020_01_19_19_15_39_642.jpg, G:\car\IMG\left_2020_01_19_19_15_39_642.jpg, G:\car\IMG\right_2020_01_19_19_15_39_642.jpg, 0, 1, 0, 30.18998
G:\car\IMG\center_2020_01_19_19_15_39_744.jpg, G:\car\IMG\left_2020_01_19_19_15_39_744.jpg, G:\car\IMG\right_2020_01_19_19_15_39_744.jpg, 0, 1, 0, 30.19027
G:\car\IMG\center_2020_01_19_19_15_39_847.jpg, G:\car\IMG\left_2020_01_19_19_15_39_847.jpg, G:\car\IMG\right_2020_01_19_19_15_39_847.jpg, 0, 1, 0, 30.1903
G:\car\IMG\center_2020_01_19_19_15_39_948.jpg, G:\car\IMG\left_2020_01_19_19_15_39_948.jpg, G:\car\IMG\right_2020_01_19_19_15_39_948.jpg, 0, 1, 0, 30.19029
G:\car\IMG\center_2020_01_19_19_15_40_049.jpg, G:\car\IMG\left_2020_01_19_19_15_40_049.jpg, G:\car\IMG\right_2020_01_19_19_15_40_049.jpg, -0.264414, 1, 0, 30.17279
G:\car\IMG\center_2020_01_19_19_15_40_149.jpg, G:\car\IMG\left_2020_01_19_19_15_40_149.jpg, G:\car\IMG\right_2020_01_19_19_15_40_149.jpg, -0.2876015, 1, 0, 30.18347
G:\car\IMG\center_2020_01_19_19_15_40_251.jpg, G:\car\IMG\left_2020_01_19_19_15_40_251.jpg, G:\car\IMG\right_2020_01_19_19_15_40_251.jpg, 0, 1, 0, 30.18755
G:\car\IMG\center_2020_01_19_19_15_40_354.jpg, G:\car\IMG\left_2020_01_19_19_15_40_354.jpg, G:\car\IMG\right_2020_01_19_19_15_40_354.jpg, 0, 1, 0, 30.19021
G:\car\IMG\center_2020_01_19_19_15_40_456.jpg, G:\car\IMG\left_2020_01_19_19_15_40_456.jpg, G:\car\IMG\right_2020_01_19_19_15_40_456.jpg, 0, 1, 0, 30.19029
G:\car\IMG\center_2020_01_19_19_15_40_557.jpg, G:\car\IMG\left_2020_01_19_19_15_40_557.jpg, G:\car\IMG\right_2020_01_19_19_15_40_557.jpg, 0, 1, 0, 30.19029
G:\car\IMG\center_2020_01_19_19_15_40_659.jpg, G:\car\IMG\left_2020_01_19_19_15_40_659.jpg, G:\car\IMG\right_2020_01_19_19_15_40_659.jpg, 0, 1, 0, 30.19033
G:\car\IMG\center_2020_01_19_19_15_40_760.jpg, G:\car\IMG\left_2020_01_19_19_15_40_760.jpg, G:\car\IMG\right_2020_01_19_19_15_40_760.jpg, -0.2130324, 1, 0, 30.17834
G:\car\IMG\center_2020_01_19_19_15_40_862.jpg, G:\car\IMG\left_2020_01_19_19_15_40_862.jpg, G:\car\IMG\right_2020_01_19_19_15_40_862.jpg, 0, 1, 0, 30.18967
G:\car\IMG\center_2020_01_19_19_15_40_963.jpg, G:\car\IMG\left_2020_01_19_19_15_40_963.jpg, G:\car\IMG\right_2020_01_19_19_15_40_963.jpg, 0, 1, 0, 30.19022
G:\car\IMG\center_2020_01_19_19_15_41_065.jpg, G:\car\IMG\left_2020_01_19_19_15_41_065.jpg, G:\car\IMG\right_2020_01_19_19_15_41_065.jpg, 0, 1, 0, 30.19029
G:\car\IMG\center_2020_01_19_19_15_41_167.jpg, G:\car\IMG\left_2020_01_19_19_15_41_167.jpg, G:\car\IMG\right_2020_01_19_19_15_41_167.jpg, -0.2549781, 1, 0, 30.17441
G:\car\IMG\center_2020_01_19_19_15_41_269.jpg, G:\car\IMG\left_2020_01_19_19_15_41_269.jpg, G:\car\IMG\right_2020_01_19_19_15_41_269.jpg, 0, 1, 0, 30.18944
G:\car\IMG\center_2020_01_19_19_15_41_370.jpg, G:\car\IMG\left_2020_01_19_19_15_41_370.jpg, G:\car\IMG\right_2020_01_19_19_15_41_370.jpg, 0, 1, 0, 30.19019
G:\car\IMG\center_2020_01_19_19_15_41_471.jpg, G:\car\IMG\left_2020_01_19_19_15_41_471.jpg, G:\car\IMG\right_2020_01_19_19_15_41_471.jpg, 0, 1, 0, 30.1903
G:\car\IMG\center_2020_01_19_19_15_41_574.jpg, G:\car\IMG\left_2020_01_19_19_15_41_574.jpg, G:\car\IMG\right_2020_01_19_19_15_41_574.jpg, 0.1490064, 1, 0, 30.1838
G:\car\IMG\center_2020_01_19_19_15_41_675.jpg, G:\car\IMG\left_2020_01_19_19_15_41_675.jpg, G:\car\IMG\right_2020_01_19_19_15_41_675.jpg, 0.0660894, 1, 0, 30.19059
G:\car\IMG\center_2020_01_19_19_15_41_776.jpg, G:\car\IMG\left_2020_01_19_19_15_41_776.jpg, G:\car\IMG\right_2020_01_19_19_15_41_776.jpg, 0, 1, 0, 30.18991
G:\car\IMG\center_2020_01_19_19_15_41_878.jpg, G:\car\IMG\left_2020_01_19_19_15_41_878.jpg, G:\car\IMG\right_2020_01_19_19_15_41_878.jpg, -0.0158298, 1, 0, 30.1901
G:\car\IMG\center_2020_01_19_19_15_41_979.jpg, G:\car\IMG\left_2020_01_19_19_15_41_979.jpg, G:\car\IMG\right_2020_01_19_19_15_41_979.jpg, -0.3196401, 1, 0, 30.16392
G:\car\IMG\center_2020_01_19_19_15_42_080.jpg, G:\car\IMG\left_2020_01_19_19_15_42_080.jpg, G:\car\IMG\right_2020_01_19_19_15_42_080.jpg, -0.04362183, 1, 0, 30.19041
G:\car\IMG\center_2020_01_19_19_15_42_182.jpg, G:\car\IMG\left_2020_01_19_19_15_42_182.jpg, G:\car\IMG\right_2020_01_19_19_15_42_182.jpg, -0.2880558, 1, 0, 30.17715
G:\car\IMG\center_2020_01_19_19_15_42_285.jpg, G:\car\IMG\left_2020_01_19_19_15_42_285.jpg, G:\car\IMG\right_2020_01_19_19_15_42_285.jpg, 0, 1, 0, 30.1887
G:\car\IMG\center_2020_01_19_19_15_42_385.jpg, G:\car\IMG\left_2020_01_19_19_15_42_385.jpg, G:\car\IMG\right_2020_01_19_19_15_42_385.jpg, 0, 1, 0, 30.19001
G:\car\IMG\center_2020_01_19_19_15_42_486.jpg, G:\car\IMG\left_2020_01_19_19_15_42_486.jpg, G:\car\IMG\right_2020_01_19_19_15_42_486.jpg, -0.09397139, 1, 0, 30.189
G:\car\IMG\center_2020_01_19_19_15_42_589.jpg, G:\car\IMG\left_2020_01_19_19_15_42_589.jpg, G:\car\IMG\right_2020_01_19_19_15_42_589.jpg, -0.2650398, 1, 0, 30.17626
G:\car\IMG\center_2020_01_19_19_15_42_690.jpg, G:\car\IMG\left_2020_01_19_19_15_42_690.jpg, G:\car\IMG\right_2020_01_19_19_15_42_690.jpg, 0, 1, 0, 30.18881
G:\car\IMG\center_2020_01_19_19_15_42_792.jpg, G:\car\IMG\left_2020_01_19_19_15_42_792.jpg, G:\car\IMG\right_2020_01_19_19_15_42_792.jpg, 0, 1, 0, 30.19007
G:\car\IMG\center_2020_01_19_19_15_42_894.jpg, G:\car\IMG\left_2020_01_19_19_15_42_894.jpg, G:\car\IMG\right_2020_01_19_19_15_42_894.jpg, 0, 1, 0, 30.19029
G:\car\IMG\center_2020_01_19_19_15_42_995.jpg, G:\car\IMG\left_2020_01_19_19_15_42_995.jpg, G:\car\IMG\right_2020_01_19_19_15_42_995.jpg, 0, 1, 0, 30.19031
G:\car\IMG\center_2020_01_19_19_15_43_097.jpg, G:\car\IMG\left_2020_01_19_19_15_43_097.jpg, G:\car\IMG\right_2020_01_19_19_15_43_097.jpg, 0, 1, 0, 30.1903
G:\car\IMG\center_2020_01_19_19_15_43_199.jpg, G:\car\IMG\left_2020_01_19_19_15_43_199.jpg, G:\car\IMG\right_2020_01_19_19_15_43_199.jpg, 0, 1, 0, 30.1903
G:\car\IMG\center_2020_01_19_19_15_43_298.jpg, G:\car\IMG\left_2020_01_19_19_15_43_298.jpg, G:\car\IMG\right_2020_01_19_19_15_43_298.jpg, -0.0279309, 1, 0, 30.1907
G:\car\IMG\center_2020_01_19_19_15_43_401.jpg, G:\car\IMG\left_2020_01_19_19_15_43_401.jpg, G:\car\IMG\right_2020_01_19_19_15_43_401.jpg, 0, 1, 0, 30.19025
G:\car\IMG\center_2020_01_19_19_15_43_501.jpg, G:\car\IMG\left_2020_01_19_19_15_43_501.jpg, G:\car\IMG\right_2020_01_19_19_15_43_501.jpg, 0, 1, 0, 30.19038
G:\car\IMG\center_2020_01_19_19_15_43_604.jpg, G:\car\IMG\left_2020_01_19_19_15_43_604.jpg, G:\car\IMG\right_2020_01_19_19_15_43_604.jpg, 0, 1, 0, 30.1903
G:\car\IMG\center_2020_01_19_19_15_43_704.jpg, G:\car\IMG\left_2020_01_19_19_15_43_704.jpg, G:\car\IMG\right_2020_01_19_19_15_43_704.jpg, 0, 1, 0, 30.19008
G:\car\IMG\center_2020_01_19_19_15_43_805.jpg, G:\car\IMG\left_2020_01_19_19_15_43_805.jpg, G:\car\IMG\right_2020_01_19_19_15_43_805.jpg, 0, 1, 0, 30.1903
G:\car\IMG\center_2020_01_19_19_15_43_907.jpg, G:\car\IMG\left_2020_01_19_19_15_43_907.jpg, G:\car\IMG\right_2020_01_19_19_15_43_907.jpg, -0.1283418, 1, 0, 30.18581
G:\car\IMG\center_2020_01_19_19_15_44_008.jpg, G:\car\IMG\left_2020_01_19_19_15_44_008.jpg, G:\car\IMG\right_2020_01_19_19_15_44_008.jpg, 0, 1, 0, 30.19014
G:\car\IMG\center_2020_01_19_19_15_44_110.jpg, G:\car\IMG\left_2020_01_19_19_15_44_110.jpg, G:\car\IMG\right_2020_01_19_19_15_44_110.jpg, 0, 1, 0, 30.19028
G:\car\IMG\center_2020_01_19_19_15_44_211.jpg, G:\car\IMG\left_2020_01_19_19_15_44_211.jpg, G:\car\IMG\right_2020_01_19_19_15_44_211.jpg, 0, 1, 0, 30.19029
G:\car\IMG\center_2020_01_19_19_15_44_311.jpg, G:\car\IMG\left_2020_01_19_19_15_44_311.jpg, G:\car\IMG\right_2020_01_19_19_15_44_311.jpg, 0, 1, 0, 30.1903
G:\car\IMG\center_2020_01_19_19_15_44_414.jpg, G:\car\IMG\left_2020_01_19_19_15_44_414.jpg, G:\car\IMG\right_2020_01_19_19_15_44_414.jpg, -0.2384622, 1, 0, 30.1763
G:\car\IMG\center_2020_01_19_19_15_44_515.jpg, G:\car\IMG\left_2020_01_19_19_15_44_515.jpg, G:\car\IMG\right_2020_01_19_19_15_44_515.jpg, 0, 1, 0, 30.18993
G:\car\IMG\center_2020_01_19_19_15_44_617.jpg, G:\car\IMG\left_2020_01_19_19_15_44_617.jpg, G:\car\IMG\right_2020_01_19_19_15_44_617.jpg, 0, 1, 0, 30.19022
G:\car\IMG\center_2020_01_19_19_15_44_719.jpg, G:\car\IMG\left_2020_01_19_19_15_44_719.jpg, G:\car\IMG\right_2020_01_19_19_15_44_719.jpg, 0, 1, 0, 30.19032
G:\car\IMG\center_2020_01_19_19_15_44_819.jpg, G:\car\IMG\left_2020_01_19_19_15_44_819.jpg, G:\car\IMG\right_2020_01_19_19_15_44_819.jpg, 0, 1, 0, 30.19031
G:\car\IMG\center_2020_01_19_19_15_44_920.jpg, G:\car\IMG\left_2020_01_19_19_15_44_920.jpg, G:\car\IMG\right_2020_01_19_19_15_44_920.jpg, 0, 1, 0, 30.19032
G:\car\IMG\center_2020_01_19_19_15_45_022.jpg, G:\car\IMG\left_2020_01_19_19_15_45_022.jpg, G:\car\IMG\right_2020_01_19_19_15_45_022.jpg, 0, 1, 0, 30.19029
G:\car\IMG\center_2020_01_19_19_15_45_123.jpg, G:\car\IMG\left_2020_01_19_19_15_45_123.jpg, G:\car\IMG\right_2020_01_19_19_15_45_123.jpg, 0, 1, 0, 30.1903
G:\car\IMG\center_2020_01_19_19_15_45_223.jpg, G:\car\IMG\left_2020_01_19_19_15_45_223.jpg, G:\car\IMG\right_2020_01_19_19_15_45_223.jpg, 0, 1, 0, 30.19029
G:\car\IMG\center_2020_01_19_19_15_45_324.jpg, G:\car\IMG\left_2020_01_19_19_15_45_324.jpg, G:\car\IMG\right_2020_01_19_19_15_45_324.jpg, 0, 1, 0, 30.19032
G:\car\IMG\center_2020_01_19_19_15_45_426.jpg, G:\car\IMG\left_2020_01_19_19_15_45_426.jpg, G:\car\IMG\right_2020_01_19_19_15_45_426.jpg, -0.1408203, 1, 0, 30.18493
G:\car\IMG\center_2020_01_19_19_15_45_527.jpg, G:\car\IMG\left_2020_01_19_19_15_45_527.jpg, G:\car\IMG\right_2020_01_19_19_15_45_527.jpg, -0.1710381, 1, 0, 30.18798
